text:give the police that ip address.	labels:I wonder if you can give the police that ip address.	episode_done:True
text:It’s gonna be a difficult mindset to change but I’d recommend just being nicer to yourself and forcing yourself to come up with compliments, so you don’t feel so negative.	labels:One way to work on not always thinking so negatively about yourself is to surround yourself with people who are more positive toward you.	episode_done:True
text:make some soup in advance because you wont eat anything else for about a week.	labels:I wonder if you can make some soup in advance because you wont eat anything else for about a week.	episode_done:True
text:You should be very careful.	labels:You may want to be very careful.	episode_done:True
text:You need to get away from your parents NOW.	labels:Perhaps you can get away from your parents NOW.	episode_done:True
text:gotta start with the things you enjoy and build on them.	labels:I would encourage you to gotta start with the things you enjoy and build on them.	episode_done:True
text:think about what in a friendship is important for you.	labels:It maybe helpful to think about what in a friendship is important for you.	episode_done:True
text:take good care.	labels:Perhaps you can take good care.	episode_done:True
text:try to catch yourself thinking like that and at least stop it.	labels:I wonder if you can try to catch yourself thinking like that and at least stop it.	episode_done:True
text:try to live maybe things will get better or maybe not nobody knows.	labels:Maybe it is important to try to live maybe things will get better or maybe not nobody knows.	episode_done:True
text:You could take public transportation or your parents could take you there.	labels:It would be a good idea to take public transportation or your parents could take you there.	episode_done:True
text:Try to catch yourself thinking like that and at least stop it.	labels:It's appropriate to give a consequence for this type of behaviour, so that the child doesn't do it again.	episode_done:True
text:fold your damn clothes.	labels:Perhaps you can fold your damn clothes.	episode_done:True
text:Try not to compare yourself to others and you'll feel a lot better )	labels:Maybe if you examine the thoughts which upset you, you'll be able to feel better by understanding that the thoughts are not very relevant to your actual life.	episode_done:True
text:You could also look into ways to get more followers to feel further validated in that sense.	labels:It may be important to also look into ways to get more followers to feel further validated in that sense.	episode_done:True
text:Or maybe even joining an online support group with people with similar experiences?	labels:Perhaps there will be a support group you could also join.	episode_done:True
text:learn to love the new paint color and keep reminding yourself that it’s the same house and it will always be the same house, just some things have changed.	labels:It may be important to learn to love the new paint color and keep reminding yourself that it’s the same house and it will always be the same house, just some things have changed.	episode_done:True
text:go find another job it's a sign that you needed to get out from that toxic place	labels:An option would be to go find another job it's a sign that you needed to get out from that toxic place	episode_done:True
text:keep a progress report on how you're doing.	labels:It would be a good idea to keep a progress report on how you're doing.	episode_done:True
text:You can just admit you were flirting and think she’s cute.	labels:You may want to just admit you were flirting and think she’s cute.	episode_done:True
text:let life do its thing!	labels:Maybe it is important to let life do its thing!	episode_done:True
text:You could also just dump the ashes in a lake or something, as long as you don't get caught no one can do anything.	labels:I encourage you to also just dump the ashes in a lake or something, as long as you don't get caught no one can do anything.	episode_done:True
text:You should speak to a therapist about this, it could really help you.	labels:With that being said, seeing a therapist is highly recommended as it sounds like continuous support may be necessary for healing to take place.	episode_done:True
text:Drink lots of water!!!	labels:Instead of mindlessly taking another glass of alcohol, drink a glass of water.	episode_done:True
text:try a new hobby so your mind is focused somewhere else!	labels:Maybe it is important to try a new hobby so your mind is focused somewhere else!	episode_done:True
text:go running like crazy, your lungs and your legs will hurt.	labels:It may be important to go running like crazy, your lungs and your legs will hurt.	episode_done:True
text:compared to most it sounds like you just need to tweak a few things to get your life back on track.	labels:It would be a good idea to compared to most it sounds like you just need to tweak a few things to get your life back on track.	episode_done:True
text:try to wake up 30min or 1h earlier every day until you reach 10h of sleep.	labels:It would be a good idea to try to wake up 30min or 1h earlier every day until you reach 10h of sleep.	episode_done:True
text:You could also just dump the ashes in a lake or something, as long as you don't get caught no one can do anything.	labels:It would be a good idea to also just dump the ashes in a lake or something, as long as you don't get caught no one can do anything.	episode_done:True
text:But we have to keep remembering that we are still good and useful people and people love us.	labels:Surrounding yourself with people who remind you that you are a good person is a great idea.	episode_done:True
text:im not saying you should put less effort into things, but calming down and relieving all the pressure you night have in yourself definitely takes some of the stress off	labels:Take your emotional weariness seriously and reflect on the various ways of stress relief which are available and interest you.	episode_done:True
text:set a couple hours aside and do completely nothing.	labels:I wonder if you can set a couple hours aside and do completely nothing.	episode_done:True
text:try not to compare yourself to others and you'll feel a lot better )	labels:I would encourage you to try not to compare yourself to others and you'll feel a lot better  )	episode_done:True
text:take advantage of what they were doing by trying to embarrass you.	labels:I wonder if you can take advantage of what they were doing by trying to embarrass you.	episode_done:True
text:Try to spend time doing things you enjoy - not things you used to enjoy which have since lost what made them fun but spend time doing your best to enjoy yourself and always try to find ways to give meaning to your life so that you have something to pull yourself away from the dark thoughts	labels:I know it may sound pointless in the moment, and you may feel a great deal of inertia in doing so, but you may find that if you force yourself to do something small that is pleasurable, like taking a walk for example, there's a good chance you will be glad that you did so after the fact.	episode_done:True
text:You can take an over the counter allergy medication to see if that doesn't dry up your weeping problem.	labels:Maybe it is important to take an over the counter allergy medication to see if that doesn't dry up your weeping problem.	episode_done:True
text:make sure you are eating because the body needs energy even if you aren't hungry.	labels:It would be a good idea to make sure you are eating because the body needs energy even if you aren't hungry.	episode_done:True
text:You need to have new experiences.	labels:I encourage you to have new experiences.	episode_done:True
text:keep looking, though, and try to find positivity.	labels:I would encourage you to keep looking, though, and try to find positivity.	episode_done:True
text:You can always tell your doctor if you feel bad after them.	labels:I encourage you to always tell your doctor if you feel bad after them.	episode_done:True
text:offer people help.	labels:An option would be to offer people help.	episode_done:True
text:You should Just give some time for you tô think about it and try to be the best person you can, Just try have a Nice conversation with this girl, probably she can help you much more than i can.	labels:Perhaps you can Just give some time for you tô think about it and try to be the best person you can, Just try have a Nice conversation with this girl, probably she can help you much more than i can.	episode_done:True
text:punch something --- not a hard surface, if you do not want to actually hurt your hands.	labels:I encourage you to punch something --- not a hard surface, if you do not want to actually hurt your hands.	episode_done:True
text:stop over-hyping the office of two elected officials and learn the names of the other people who influence your life.	labels:Perhaps you can stop over-hyping the office of two elected officials and learn the names of the other people who influence your life.	episode_done:True
text:type the ip address into google, then try and get into contact with the police.	labels:Perhaps you can type the ip address into google, then try and get into contact with the police.	episode_done:True
text:see if you can find a group on facebook or a subreddit here where people dealt with or are still dealing with the feelings.	labels:It maybe helpful to see if you can find a group on facebook or a subreddit here where people dealt with or are still dealing with the feelings.	episode_done:True
text:You have support from family, and you can reach out to friends without burdening, let them know how your doing and give them a chance.	labels:In addition to being open to meeting new friends, involve yourself in projects from which you'll feel satisfied by your own results.	episode_done:True
text:You could talk to me about your problems, I could talk to you about mine and you could try not to be 'brutally honest'.	labels:It may be important to talk to me about your problems, I could talk to you about mine and you could try not to be 'brutally honest'.	episode_done:True
text:Still, it might be worth talking to your SO; if both of you are having trouble, wouldn’t it be better to support one another through this?	labels:I am not sure if he is willing to talk about his health situation, but letting him know that you want to support him and also need his support may be helpful.	episode_done:True
text:You could visit home for an extended holiday during the Christmas break if that's possible.	labels:It may be important to visit home for an extended holiday during the Christmas break if that's possible.	episode_done:True
text:You could do something good with your life.	labels:I wonder if you can do something good with your life.	episode_done:True
text:Believe me honesty is the best policy and he will appreciate you being honest with him and letting him know how you feel currently.	labels:I think he will appreciate your honesty and maybe this conversation will bring you relief and also time to find something you really will enjoy.	episode_done:True
text:I suggest you distance yourself from how you feel by breaking it down into technical behaviour patterns.	labels:You may want to distance yourself from how you feel by breaking it down into technical behaviour patterns.	episode_done:True
text:focus on what you want and don't let dissapointments sway you from your goal.	labels:Perhaps you can focus on what you want and don't let dissapointments sway you from your goal.	episode_done:True
text:Please, instead contact someone who can help you through this process, a therapist or just a the suicide line (whatever it is in your country).	labels:A Life Coach or professional therapist could help to guide you through these emotions and refer you to additional professional help if needed.	episode_done:True
text:take that birthday card and put it in a big box with all her other gifts and cards because she will open and read each one.	labels:Perhaps you can take that birthday card and put it in a big box with all her other gifts and cards because she will open and read each one.	episode_done:True
text:try looking that up and see if it sounds right.	labels:It may be important to try looking that up and see if it sounds right.	episode_done:True
text:embrace those emotions you have.	labels:An option would be to embrace those emotions you have.	episode_done:True
text:Whatever it is remember, feeling good about yourself is one step closer to have good relationships with others.	labels:Surrounding yourself with people who remind you that you are a good person is a great idea.	episode_done:True
text:You need to talk about it with someone, I understand, it may be that you could approach the subject delicately.	labels:I encourage you to talk about it with someone, I understand, it may be that you could approach the subject delicately.	episode_done:True
text:If you're able to please seek help with your social anxiety even if you're scared.	labels:If you notice any shakiness, becoming tearful, anxious or aggressive when approaching social encounters, you may want to talk to the school counselor or children’s therapist to evaluate those symptoms and rule out any behavioral problems or social anxiety.	episode_done:True
text:check with your landlord and tell them exactly what's happening.	labels:I wonder if you can check with your landlord and tell them exactly what's happening.	episode_done:True
text:if you think it’s really bad though you might wanna get some therapy for your anxiety	labels:If you notice any shakiness, becoming tearful, anxious or aggressive when approaching social encounters, you may want to talk to the school counselor or children’s therapist to evaluate those symptoms and rule out any behavioral problems or social anxiety.	episode_done:True
text:You might benefit from talking to a therapist yourself (who could also tell you more about what your ex is going through).	labels:It would be helpful to explore the feelings you're having  with your therapist.	episode_done:True
text:keep your eyes open.	labels:It would be a good idea to keep your eyes open.	episode_done:True
text:take advantage of what they were doing by trying to embarrass you.	labels:It maybe helpful to take advantage of what they were doing by trying to embarrass you.	episode_done:True
text:I do have some advice that has helped me.	labels:Finding additional support from a trained professional whom you feel comfortable with could be the best way to get the help that you need.	episode_done:True
text:If you don't think you could talk about your problems with someone you know, maybe a therapist.	labels:If you are not comfortable discussing this with your therapist, this may be something to take into consideration and worthy of thinking about  why you are not comfortable speaking to the therapist.	episode_done:True
text:You could also try rubbing your thumb up and down the inside of your forearm or on your palm.	labels:I wonder if you can also try rubbing your thumb up and down the inside of your forearm or on your palm.	episode_done:True
text:start small and eventually you will be able to start seeing yourself in all that which leads to being able to talk about yourself.	labels:Maybe it is important to start small and eventually you will be able to start seeing yourself in all that which leads to being able to talk about yourself.	episode_done:True
text:I think you should talk to him about that.	labels:I wonder if you can talk to him about that.	episode_done:True
text:I think you should call your doctors office and ask because these thing might be specific from office to office.	labels:I need you to either talk to me about what's happening, or please go see a doctor.	episode_done:True
text:try getting a full body massage.	labels:It may be important to try getting a full body massage.	episode_done:True
text:Real talk you should speak with a counselor or psychiatrist to address any underlying cause.	labels:It can be helpful to address this big "elephant in the room" and talk to your therapist about this.	episode_done:True
text:take some time to settle down, eat a box of ice cream if it makes you feel better.	labels:An option would be to take some time to settle down, eat a box of ice cream if it makes you feel better.	episode_done:True
text:try to get a job and save up every penny you can if you don't have bills to pay right now.	labels:I would encourage you to try to get a job and save up every penny you can if you don't have bills to pay right now.	episode_done:True
text:let them ease your fears.	labels:Maybe it is important to let them ease your fears.	episode_done:True
text:Please, instead contact someone who can help you through this process, a therapist or just a the suicide line (whatever it is in your country).	labels:A Life Coach or professional therapist could help to guide you through these emotions and refer you to additional professional help if needed.	episode_done:True
text:share your feelings.	labels:I would encourage you to share your feelings.	episode_done:True
text:try to spend time doing things you enjoy - not things you used to enjoy which have since lost what made them fun but spend time doing your best to enjoy yourself and always try to find ways to give meaning to your life so that you have something to pull yourself away from the dark thoughts	labels:It maybe helpful to try to spend time doing things you enjoy - not things you used to enjoy which have since lost what made them fun but spend time doing your best to enjoy yourself and always try to find ways to give meaning to your life so that you have something to pull yourself away from the dark thoughts	episode_done:True
text:wait until you’re over 40.	labels:It may be important to wait until you’re over 40.	episode_done:True
text:keep your eyes open.	labels:I encourage you to keep your eyes open.	episode_done:True
text:punch something --- not a hard surface, if you do not want to actually hurt your hands.	labels:It would be a good idea to punch something --- not a hard surface, if you do not want to actually hurt your hands.	episode_done:True
text:If you have kids already, try to get her to go to counseling with you.	labels:If it is possible, see if he would be willing to go to a counselor with you.	episode_done:True
text:try doing new things first or old once that you haven’t done in a while.	labels:It maybe helpful to try doing new things first or old once that you haven’t done in a while.	episode_done:True
text:take some time, consider what you really want to do and only do anything when you're sure of what the consequences will be.	labels:Maybe it is important to take some time, consider what you really want to do and only do anything when you're sure of what the consequences will be.	episode_done:True
text:find the strength within yourself.	labels:It may be important to find the strength within yourself.	episode_done:True
text:pm me, ill talk to you, i cant promise that i can magicly fix you.	labels:I would encourage you to pm me, ill talk to you, i cant promise that i can magicly fix you.	episode_done:True
text:talk with us, open up more.	labels:An option would be to talk with us, open up more.	episode_done:True
text:keep water all the time.	labels:It maybe helpful to keep water all the time.	episode_done:True
text:Go to therapy and try to join a club of some sort.	labels:I encourage you to meet with a therapist and ask them how they might be able to help you.	episode_done:True
text:Maybe you could look into it and get your mom interested.	labels:Maybe it is important to look into it and get your mom interested.	episode_done:True
text:Also, if you depression is really that bad you could start going to a psychiatrist, although I hate them, medication could cure and treat your depression.	labels:So, don't be surprised if your primary care doctor offers to put you on an anti-depressant if they diagnose you with depression.	episode_done:True
text:believe me honesty is the best policy and he will appreciate you being honest with him and letting him know how you feel currently.	labels:I encourage you to believe me honesty is the best policy and he will appreciate you being honest with him and letting him know how you feel currently.	episode_done:True
text:go on walks.	labels:I wonder if you can go on walks.	episode_done:True
text:Sure, try to do better in the future but forgive yourself for what is already done.	labels:It's time to put your past mistakes away on the shelf knowing that you've learned from them and are a better person now.	episode_done:True
text:You shouldn't feel guilty over who you want to date.	labels:You may want ton't feel guilty over who you want to date.	episode_done:True
text:give yourself some time and figure out what you should do.	labels:It maybe helpful to give yourself some time and figure out what you should do.	episode_done:True
text:try not to think of it as below you, times can be tough for the best of us.	labels:I encourage you to try not to think of it as below you, times can be tough for the best of us.	episode_done:True
text:If you can find it in your area, I recommend getting some therapy for PTSD.	labels:If this is the case I strongly recommend individual therapy to begin working through some of these issues.	episode_done:True
text:rehome your cats if you can't take care of them.	labels:You may want to rehome your cats if you can't take care of them.	episode_done:True
text:let life happen.	labels:I encourage you to let life happen.	episode_done:True
text:You should seek out help.	labels:Perhaps you can seek out help.	episode_done:True
text:Showing her that you will always be her friend no matter her mental state will probably be comforting.	labels:Additionally, talking to close or compassionate family and friends is always good.	episode_done:True
text:Good night, try to get some sleep.	labels:I would encourage you to look up "sleepy hygiene" and try to make your bedtime rituals as relaxing as possible.	episode_done:True
